Date,Open,High,Low,Close,Volume
6/16/2015,353.84,357.96,353.84,357.28,351876
6/17/2015,358.96,360.11,356.37,357.3,462743
6/18/2015,358,361.81,356.59,360.88,445307
6/19/2015,359.88,361.18,357.72,359.19,658867
6/22/2015,360.85,363.53,358.63,358.96,430644
6/23/2015,359.5,361.49,359.11,360.15,420769
6/24/2015,360.02,360.99,355.01,355.57,559575
6/25/2015,355.57,356.48,350.88,351.13,482272
6/26/2015,353.06,354.9,351.9,354.47,642947
6/29/2015,350.38,352,344.34,344.54,558738
6/30/2015,347.95,349.14,343.85,345.98,776707
7/1/2015,350,352.09,345.62,347.4,495371
7/2/2015,348.23,348.5,343.66,345.4,433897
7/6/2015,342.36,345.74,340.01,342.81,698810
7/7/2015,343.08,344.41,335.69,342.61,853570
7/8/2015,340,341.03,333.64,334.12,955602
7/9/2015,341.05,342.37,336.31,336.89,797278
7/10/2015,339.94,341.21,337.28,339.46,1156433
7/13/2015,342.57,345.42,341.67,344.26,800668
7/14/2015,342.86,344.35,340.63,342.73,1213969
7/15/2015,343.41,347.82,340.9,346.49,1107366
7/16/2015,349.65,354.99,349.04,354.28,806089
7/17/2015,353.1,355.69,351.6,354.54,729200
7/20/2015,355.97,356.01,351.87,353.1,441859
7/21/2015,352.44,354.42,350.54,351.82,481673
7/22/2015,352,352.35,349.4,350,720250
7/23/2015,350.08,351.19,345.58,346.44,526510
7/24/2015,345.82,347.71,340.25,341.41,630500
7/27/2015,339.5,341.38,334.2,336.24,882235
7/28/2015,338.88,338.88,335.39,336.84,713194
7/29/2015,337.22,341,336,339.84,664533
7/30/2015,339.71,341.04,337.79,338.75,622316
7/31/2015,339.59,341.72,335.77,336.32,507794
8/3/2015,336.67,339.14,332.51,334.7,528588
8/4/2015,335.55,337.11,330.26,332.44,676734
8/5/2015,334,338.14,334,334.69,663558
8/6/2015,335.47,336.19,331.73,333.07,583768
8/7/2015,332.31,334.57,329.16,331.85,369211
8/10/2015,334.1,338.36,332.7,335.59,514413
8/11/2015,333.05,333.99,329,330,695581
8/12/2015,325.7,328.31,319.92,327.13,790318
8/13/2015,327.93,329.4,325.03,325.91,474945
8/14/2015,325.98,328.71,325,328.14,450050
8/17/2015,326.25,329.53,325.16,329.33,387577
8/18/2015,328,329.04,327.07,328.72,442630
8/19/2015,327.71,329,323.01,323.26,720879
8/20/2015,321.81,322.42,316.69,317.06,744533
8/21/2015,313.21,316.79,306.95,307.27,1195700
8/24/2015,291.4,306.15,275,299.17,1585820
8/25/2015,309.98,311.67,294.65,294.66,1259691
8/26/2015,302.5,304.15,295.59,303.09,1351682
8/27/2015,306.53,314.99,306.53,314.47,945540
8/28/2015,312.58,312.58,307.6,311.23,783422
8/31/2015,307.26,308.76,302.04,302.47,786847
9/1/2015,293.73,296.77,291.46,294.3,1541506
9/2/2015,297.3,298.53,294.24,298.53,1341746
9/3/2015,299.56,301.47,298.17,300.26,1149298
9/4/2015,295.65,297.41,292.4,294.24,985480
9/8/2015,299.63,302.49,296.83,301.43,934645
9/9/2015,304.95,306.66,296.08,296.77,698178
9/10/2015,297.8,303.84,296.78,301.31,952931
9/11/2015,301,303.59,298.8,303.31,804826
9/14/2015,303.25,303.75,300.27,301.06,567383
9/15/2015,303.6,308.54,301.51,307.9,951198
9/16/2015,309.8,314.23,307.81,313.51,959356
9/17/2015,312.23,316.74,310.66,311.63,964250
9/18/2015,307.74,313.58,307.74,308.87,1570579
9/21/2015,310.2,313.9,309.57,312.39,728523
9/22/2015,307.75,307.75,301.75,304.33,814567
9/23/2015,304.09,305.54,301.45,303.26,454786
9/24/2015,301,301.91,299.05,300.51,726497
9/25/2015,304.14,306.49,300.91,302.98,645726
9/28/2015,300.12,303,293.76,294.06,732539
9/29/2015,295.27,296.49,291,293.52,794096
9/30/2015,301,301.67,294.58,297.47,756235
10/1/2015,297.07,298.76,291.5,295.92,814510
10/2/2015,291,303.39,289.15,303.36,855707
10/5/2015,306.19,314.31,305.22,313.61,936196
10/6/2015,312.7,314.28,310.73,312.73,725605
10/7/2015,315.51,321.32,315.12,320.64,1105279
10/8/2015,319.12,319.87,316.67,318.57,653577
10/9/2015,318.57,320.99,315.09,318.11,580749
10/12/2015,318.69,318.69,311.76,315.66,613160
10/13/2015,312.7,317.37,312.34,315.12,890030
10/14/2015,320.27,326.38,317,322.47,1124703
10/15/2015,324.45,327.26,320.59,325.63,737395
10/16/2015,327.35,331.28,325.29,330.83,741543
10/19/2015,329.34,330.04,326.4,327.88,584994
10/20/2015,326.47,328.37,325.93,327.15,443237
10/21/2015,327.64,329.12,321.69,321.98,628015
10/22/2015,323.95,335.87,322.81,335.35,722000
10/23/2015,338.27,341.25,336.14,340.79,959072
10/26/2015,339.91,340.39,335.91,337.02,600132
10/27/2015,335.74,336.14,333.03,335.57,388709
10/28/2015,336.63,346.33,335.99,346.32,951126
10/29/2015,345.68,350.99,343.5,349.86,929477
10/30/2015,351.26,354.59,349.04,351.97,1601852
11/2/2015,353.66,356.61,352,354.57,812242
11/3/2015,353.19,360,353.19,358.47,850887
11/4/2015,358.96,360.99,355.06,356.49,749542
11/5/2015,355.99,359.45,355.18,357.3,510733
11/6/2015,359.95,361.5,353.74,356.7,561444
11/9/2015,355.21,357.74,347.15,349.57,1278917
11/10/2015,347.24,351.1,344.73,350.27,714042
11/11/2015,352.21,352.82,349.78,350.5,454838
11/12/2015,346.52,349.77,345.02,345.74,636999
11/13/2015,345.28,347.32,342.47,343.25,590585
11/16/2015,343.26,352.96,342.58,352.33,672678
11/17/2015,352.41,357.92,350.85,353.42,578083
11/18/2015,354.68,361.06,352.45,360.63,535931
11/19/2015,360.53,361.03,357.95,359.09,489760
11/20/2015,361.07,363.57,360.8,362.46,530360
11/23/2015,362.85,364.56,361.07,363.25,423868
11/24/2015,360.53,361.46,356.38,356.81,807801
11/25/2015,358.01,362.26,356.8,360.62,415494
11/27/2015,359.65,360,355.27,358.39,263486
11/30/2015,359.16,364.87,358.34,363.72,870246
12/1/2015,362.94,364.81,360.24,361.73,738986
12/2/2015,360.7,363.41,356.13,358.92,1081150
12/3/2015,359.08,360.62,350.11,352,890944
12/4/2015,353.91,361.66,351.68,360.76,684546
12/7/2015,359.42,360.39,353.22,355.47,583000
12/8/2015,353.4,354.94,346.56,348.94,758722
12/9/2015,348.04,353.49,343.13,344.57,663970
12/10/2015,344.25,349.04,342.82,345.25,659392
12/11/2015,340.64,341.86,321.22,322.78,1636100
12/14/2015,322.68,327.81,314.62,319.6,1267566
12/15/2015,324.95,331.43,322.65,329.54,1032479
12/16/2015,331.1,334,322.16,331,1142466
12/17/2015,332.85,336.35,328.58,330.21,1127062
12/18/2015,326.98,328.15,321.43,321.47,1020191
12/21/2015,325.63,328.12,322.48,325.55,534462
12/22/2015,326,331.42,322.47,330.51,711685
12/23/2015,333.81,340.17,332.59,339.64,678370
12/24/2015,340.37,340.87,335.18,337.4,240267
12/28/2015,336.94,342.82,334.88,342.45,866044
12/29/2015,344.77,347.15,341.99,343.6,480298
12/30/2015,342.36,345.19,341.22,342.05,357250
12/31/2015,339.94,345.75,337.8,340.52,500006
1/4/2016,333.04,333.46,329.01,333.1,958864
1/5/2016,334.19,336.1,329.12,333.96,803203
1/6/2016,327.28,331.9,327,330.16,1138503
1/7/2016,320.6,325.65,312.61,315.73,1286052
1/8/2016,317.56,319.76,307.03,307.78,1500286
1/11/2016,309.07,310,304.37,308.32,1258384
1/12/2016,312.42,314.6,307.59,313.59,1096797
1/13/2016,315.21,318.43,303.62,304.61,1200037
1/14/2016,305.26,315.45,299.31,310,1373720
1/15/2016,298.96,299.95,290.46,296.58,1972566
1/19/2016,300.4,301.76,290.48,294,1070400
1/20/2016,288.67,294.15,280.55,292,1685858
1/21/2016,292.79,296.89,289.48,289.9,1099583
1/22/2016,295.84,301.89,294.99,300.56,780613
1/25/2016,300.06,300.94,289.2,289.72,1010540
1/26/2016,292.46,300.43,291.27,299.26,1066418
1/27/2016,299,311,297.38,302.12,1147918
1/28/2016,302.61,307.81,298.04,299.17,1023807
1/29/2016,303.37,314.34,301.9,314.26,986460
2/1/2016,311.91,314.5,306.68,312.25,755126
2/2/2016,305.82,305.82,298.02,301.21,1061299
2/3/2016,301.7,306.91,290.07,304.06,1372264
2/4/2016,302.25,316,302.25,313.7,1037604
2/5/2016,312.03,315.17,306.35,307.75,1057557
2/8/2016,301.36,301.36,289.37,293.46,1162881
2/9/2016,287,297.61,286.52,294.53,878847
2/10/2016,299.29,305.73,297.13,298.56,711725
2/11/2016,289.47,297.23,289,294.21,1266304
2/12/2016,300.18,307.5,297.04,306.8,941679
2/16/2016,312.03,315.65,309.33,314.47,764566
2/17/2016,318.84,321.27,316.99,319.88,888075
2/18/2016,319.52,320.05,314.14,315.97,660851
2/19/2016,313.07,314.55,307.59,314.29,835258
2/22/2016,318.84,321.72,312.25,316.45,818046
2/23/2016,315,317.42,306.41,309.86,758685
2/24/2016,304.49,311.87,297.89,307.98,845653
2/25/2016,309.59,313.75,303.87,313.62,608762
2/26/2016,316.6,318.57,311.92,313.92,678187
2/29/2016,312.6,315.63,311.09,311.96,874588
3/1/2016,315.27,323.03,314.13,322.57,832284
3/2/2016,320.1,327.23,318.4,326.73,1051437
3/3/2016,323.46,324.97,320.43,323.14,838419
3/4/2016,323.28,325.87,320.7,323.76,671978
3/7/2016,320.52,327.86,317.83,326.73,682396
3/8/2016,323.3,325,316.75,320.4,674454
3/9/2016,323.91,328.35,321,328.31,1179242
3/10/2016,329.77,330,320,324.99,688346
3/11/2016,330,340.19,326.65,339.65,905925
3/14/2016,337.46,338.91,334.21,337.82,631270
3/15/2016,333.13,334.33,330.39,334.13,627305
3/16/2016,333.15,335.5,329.59,334.07,674534
3/17/2016,334.23,344.73,332.67,341.94,209468
3/18/2016,344.21,346.96,339.63,342.56,763474
3/21/2016,342.77,345.82,339.04,341.98,685060
3/22/2016,337.17,342.83,337.17,340.22,490102
3/23/2016,340.98,341.86,337.3,339.23,466515
3/24/2016,336.47,337.87,331.73,334.28,662382
3/28/2016,336,338.64,334.21,336.91,444555
3/29/2016,336.24,340.43,332,339.91,635007
3/30/2016,343.63,344.91,340.81,341.37,463395
3/31/2016,340.34,344.2,339.93,340.57,511508
4/1/2016,337.27,344.56,335.07,342.53,717695
4/4/2016,342,343.29,336.24,338.52,553117
4/5/2016,335.92,336.66,331.45,334.8,523888
4/6/2016,334.4,338.73,334.09,337.2,463490
4/7/2016,334.37,335.87,326.93,328.37,530599
4/8/2016,332.74,335.24,330.8,331.6,360616
4/11/2016,334.91,337.16,332.78,332.96,435082
4/12/2016,334.04,339.87,332.33,339.31,559556
4/13/2016,343,348.62,341.42,348.29,959780
4/14/2016,343,356.2,342,354.91,833684
4/15/2016,354.42,358.31,353.59,357.74,1108939
4/18/2016,353,359.45,351.05,358,842228
4/19/2016,361.54,366.31,361.2,364.66,834447
4/20/2016,365.94,368.91,364.45,366.92,610731
4/21/2016,364.36,367.88,362.24,364.09,607856
4/22/2016,365.16,369.21,363.83,365.47,512090
4/25/2016,364.01,365,360.47,363.66,482748
4/26/2016,363.74,366,362.31,365.96,413415
4/27/2016,366,369.33,363.81,367.47,451219
4/28/2016,363.2,365.88,357.68,358.83,509447
4/29/2016,356.63,358.04,353.15,356.33,586693
5/2/2016,358.77,362.68,355.12,361.5,739138
5/3/2016,356,356.63,352.08,355.69,485342
5/4/2016,352.59,355.53,350.73,352.17,599382
5/5/2016,352.42,354.5,351.17,352.08,521642
5/6/2016,350.56,357.09,350.23,356.01,509453
5/9/2016,355.95,357.75,353.29,355.01,410698
5/10/2016,358,360.3,355.77,360.18,456638
5/11/2016,358.4,359.78,353.42,353.82,482924
5/12/2016,356.56,357.71,352.68,355.6,393876
5/13/2016,354.72,357.85,346.27,347.29,559096
5/16/2016,347.61,354.15,347.61,351.83,489029
5/17/2016,350.78,352.86,347.62,348.82,647222
5/18/2016,347.05,356.71,347.05,353.49,625761
5/19/2016,350.38,353.22,345.69,350.57,555533
5/20/2016,353.61,357.33,352.17,354.01,515982
5/23/2016,354,356.53,353.17,353.9,341103
5/24/2016,358,361.71,356.4,361.18,611395
5/25/2016,363.44,365.47,363.13,364.09,485678
5/26/2016,364.1,364.85,361.44,363.1,342711
5/27/2016,363.34,366.05,363.34,365.09,314421
5/31/2016,366.3,366.3,361.99,363.85,625653
6/1/2016,361.56,365.92,358.85,364.59,447489
6/2/2016,360.88,363.16,356.71,361.11,519437
6/3/2016,358.49,359.88,351.88,359.37,473860
6/6/2016,358.88,364.48,358.88,362.06,435867
6/7/2016,363.26,363.64,358.81,359.06,484853
6/8/2016,358.56,361.67,358.4,360.35,335915
6/9/2016,356.65,359,355.39,357.96,331383
6/10/2016,351.5,352.37,345.64,346.97,768412
6/13/2016,346.16,350.57,344.47,344.59,532816
6/14/2016,343.08,344.59,339.49,339.79,748870
6/15/2016,342.33,344.08,339.01,339.55,747422
6/16/2016,336.88,339.9,332.01,339.46,660676
6/17/2016,340.33,343.27,339.58,341.88,596899
6/20/2016,349.51,351.97,347.84,348.43,677570
6/21/2016,349.11,350.59,346.51,348,343241
6/22/2016,348.5,351.74,346.74,347.67,442493
6/23/2016,352.81,356.93,351.91,356.85,421219
6/24/2016,337.13,343.88,331.01,332.51,1480673
6/27/2016,326.48,326.63,317.6,319.54,1231024
6/28/2016,324.33,326.97,318,323.96,648614
6/29/2016,329,336.92,327.25,336.74,852780
6/30/2016,337.96,342.67,334.23,342.53,753556
7/1/2016,342.03,346.3,339.6,341.28,475705
7/5/2016,338.66,339.17,332.53,336.08,513757
7/6/2016,332.5,338.2,329.58,336.11,708120
7/7/2016,335,337.55,331.21,335.11,776563
7/8/2016,341.58,345.39,339.04,345.2,533867
7/11/2016,348.04,349.44,345.14,347.5,404417
7/12/2016,350.01,357.84,349.55,357.37,875351
7/13/2016,357.58,358.89,354.01,357.5,569215
7/14/2016,354.5,362,352.99,355.19,799529
7/15/2016,355.94,357.59,351.13,356.85,654424
7/18/2016,357.56,359.69,356.8,357.78,448442
7/19/2016,355.46,357.48,355.4,356.58,353204
7/20/2016,358.66,360.73,355.58,359.78,433788
7/21/2016,359.28,360.3,357.66,359.5,593024
7/22/2016,360.4,363.21,359.27,363.05,504439
7/25/2016,363,363.78,360.08,361.42,419957
7/26/2016,360.75,362.74,358.67,361.93,358315
7/27/2016,362.19,365.67,361.21,363.31,458425
7/28/2016,362.64,364.98,360.69,363.37,407274
7/29/2016,362.87,367.22,362.8,366.25,648510
8/1/2016,366.66,368.45,365.52,368.32,806594
8/2/2016,366.1,367.92,364.98,367.08,745569
8/3/2016,367.08,369,366.37,368.16,821821
8/4/2016,367.67,369.16,365.65,366.25,453224
8/5/2016,370.28,375.26,369.01,374.75,675529
8/8/2016,374.54,375.95,370.93,371.69,550600
8/9/2016,372.5,372.5,368.24,368.65,534895
8/10/2016,369.52,369.52,365.51,366.44,489035
8/11/2016,366.29,368.81,366.29,367.39,495647
8/12/2016,365,367.07,364,366.6,361088
8/15/2016,368,371.77,367.73,370.74,369004
8/16/2016,369.12,370.95,366.99,367.07,313090
8/17/2016,367.02,370.42,366.56,370.1,338310
8/18/2016,369.02,370.9,369.02,370.79,291216
8/19/2016,369.93,372.98,367.74,372.05,378941
8/22/2016,371.9,372.49,369.75,371.55,390643
8/23/2016,374.48,374.48,372.15,372.28,284004
8/24/2016,371.65,372.76,368.36,369.12,401740
8/25/2016,368,369.36,366.67,368.5,485993
8/26/2016,370,373.91,368.52,371.09,362411
8/29/2016,372.14,375.72,371.86,373.8,362900
8/30/2016,374.1,376.65,373.6,376,631429
